_id,identifier,bridgeName,destAmount,destBlockNumber,destBlockTimeStamp,destTokenDecimals,destTokenName,destTokenSymbol,fromChainId,gasUsed,isPartialTx,isSocketTx,recipient,sender,srcAmount,srcBlockNumber,srcBlockTimeStamp,srcTokenDecimals,srcTokenName,srcTokenSymbol,toChainId,srcTxStatus,destTxStatus
65fee4b2e99dac43d68720fe,110-3619908-111,stargate,203970304344000000,117802354,1711203485,18,Ethereum,ETH,42161,584852,False,False,0xbc51EF4Af1914D6AD19a9e75A66a75D523F682dB,0xbc51ef4af1914d6ad19a9e75a66a75d523f682db,204092760000000000,193393337,1711203438,18,Ethereum,ETH,10,COMPLETED,COMPLETED
65fee4e5e99dac43d6874bc2,0xea82180c04cb2b4d4b888d8fa2cd0ee40c76b870b1e3e2627b4bf695a51935c5,celer,199067728604121987,193393750,1711203542,18,Wrapped Ether,WETH,43114,171172,False,False,0x6c8df1f69e1b83196198e5db4c53367c3417e285,0x6c8df1f69e1b83196198e5db4c53367c3417e285,199122362788291548,43274611,1711203438,18,Wrapped Ether,WETH.e,42161,COMPLETED,COMPLETED
65fee4a9e99dac43d687186d,110-3619907-111,stargate,889466000000000000,117802349,1711203475,18,Ethereum,ETH,42161,499362,False,False,0x69d9391e22Ba5a0648A518C3649dB0eA7aD738a2,0x69d9391e22ba5a0648a518c3649db0ea7ad738a2,890000000000000000,193393331,1711203436,18,Ethereum,ETH,10,COMPLETED,COMPLETED
65fee495e99dac43d6870652,110-773809-184,stargate,698580600000000000,12207054,1711203455,18,Token,TOKEN,42161,492797,False,False,0xcb5C35C53F6B8BB21436ff7Ba3fd82057B3a5b9C,0xcb5c35c53f6b8bb21436ff7ba3fd82057b3a5b9c,699000000000000000,193393326,1711203435,18,Ethereum,ETH,8453,COMPLETED,COMPLETED
65fee495e99dac43d687065b,110-773810-184,stargate,100046,12207054,1711203455,6,USD Base Coin,USDbC,42161,501389,False,False,0xCd84F294f27187F176fAf591A7776c2D7Ee6e95B,0xcd84f294f27187f176faf591a7776c2d7ee6e95b,100348,193393327,1711203435,6,USD Coin,USDC,8453,COMPLETED,COMPLETED
65fee49fe99dac43d6871023,184-65489-106,stargate,295111888,43274629,1711203474,6,USD Coin,USDC,8453,353667,False,False,0x1AF4bFA235Abcb1E5D47809505643082D707F2bB,0x1af4bfa235abcb1e5d47809505643082d707f2bb,295120741,12207044,1711203435,6,USD Base Coin,USDbC,43114,COMPLETED,COMPLETED
65fee4a9e99dac43d6871833,110-1751046-109,stargate,597565006,54991382,1711203470,6,USDCoin,USDC,42161,661042,False,False,0xeCc19E177d24551aA7ed6Bc6FE566eCa726CC8a9,0xe8fcd616e94ad5a0539e6b7f32f001e5adf7c74b,597851086,193393326,1711203435,6,USD Coin,USDC,137,COMPLETED,COMPLETED
65fee4bce99dac43d687297e,102-1108680-110,stargate,449730000,193393598,1711203504,6,Tether USD,USDT,56,528587,False,False,0xeA3ca5C39E2A276F188ba5c84DAA736D220cAE54,0xea3ca5c39e2a276f188ba5c84daa736d220cae54,450000000000000000000,37222414,1711203435,18,Tether USD,USDT,42161,COMPLETED,COMPLETED
65fee4c6e99dac43d68731ff,111-718216-109,stargate,1247975778,54991389,1711203498,6,(PoS) Tether USD,USDT,10,544955,False,False,0x8d3F1672Ff31b46807894Ca32379fF0295198cfA,0x8d3f1672ff31b46807894ca32379ff0295198cfa,1249225002,117802329,1711203435,6,USD Coin,USDC,137,COMPLETED,COMPLETED
65fee49fe99dac43d687100f,184-349106-111,stargate,9994000000000000,117802347,1711203471,18,Ethereum,ETH,8453,409529,False,False,0x8524e253EFBF7006C04CC03a597D05275eD81A0e,0x8524e253efbf7006c04cc03a597d05275ed81a0e,10000000000000000,12207043,1711203433,18,Token,TOKEN,10,COMPLETED,COMPLETED
65fee4bce99dac43d6872930,0xa7d4ffdf811a7bef9ad619f5e73fc96aa22ba3bf067e2abbcdc2953cef96103a-refuel,refuel-bridge,333529120831124,117802367,1711203511,18,ETH,ETH,56,28694,False,True,0x07179045d59dc5f80d607bb3e4737559db52c5a3,0x07179045d59dc5f80d607bb3e4737559db52c5a3,2000000000000000,37222413,1711203432,18,BNB,BNB,10,COMPLETED,COMPLETED
65fee4bce99dac43d6872993,102-1288991-106,stargate,1808345932,43274642,1711203501,6,TetherToken,USDt,56,573985,False,False,0x6BBe3Aaf4a0E5155B229898b2A3A3b48E86b0289,0x6bbe3aaf4a0e5155b229898b2a3a3b48e86b0289,1809431590000000000000,37222413,1711203432,18,Tether USD,USDT,43114,COMPLETED,COMPLETED
