id,encoded,event_name,initiator,from_address,to_address,srFee,lpFee,created
0x9bff2a420ed7ba19ba237aff3e1bd5bed5fdb77910e28d5f3183c8925873f46e,0x010000000bb8c00000000000999adffd00000000f40065fc7ac72105ffe708ff,DIRECT-SWAP,0xf377ca05332552746504ddb8a1fd54f5c0cfe247,0xf377ca05332552746504ddb8a1fd54f5c0cfe247,0xf377ca05332552746504ddb8a1fd54f5c0cfe247,0,244,2024-03-21 16:52:34
0x4790f005c532f0b8abf8184e33506ddbe83c20cc88ab16b1357bf7e8912067c0,0x01000000c3508000000000007fc8fe3400000001b80065fc7aa70263fe1331ff,DIRECT-SWAP,0x9df837d626d8c1faf7f260fa72595ff0a3fd457a,0x9df837d626d8c1faf7f260fa72595ff0a3fd457a,0x9df837d626d8c1faf7f260fa72595ff0a3fd457a,500,440,2024-03-21 16:52:11
0x6fa31384bcef19706e5658fb0ee67c240fae7c9577920cee4693c0fced9edb28,0x0100060f5c70cc10ca3249599c24ba6300003b82600065fc7a5768680102ca22,DIRECT-SWAP,0x05f349dae49c30925f262bf73aa5ac1b0a8aa811,0x05f349dae49c30925f262bf73aa5ac1b0a8aa811,0x05f349dae49c30925f262bf73aa5ac1b0a8aa811,0,3900000,2024-03-21 16:52:10
0x3f51260c671ad45d282f3d5f94bb3b0fdfaa84b920d6816d97e67ebda1f478de,0x010006b00940cc10ca324a8b353ed5fd00003b82600065fc7a8368680102ca22,EXECUTED,,0x0dd8837891c33e4bb287e0c459083fb2709fe114,0x0dd8837891c33e4bb287e0c459083fb2709fe114,0,3900000,2024-03-21 16:51:56
0x0630c75d94cda0ca11ced8bf90215e0e24139d36d19004b4a8b2804f812032a7,0x010031bd75a0c410ca2666c23739d01400003b82600065fc7a71686801026602,DIRECT-SWAP,0x4c844d6f5e9a3e1686712eb1d6897c4393675d1e,0x4c844d6f5e9a3e1686712eb1d6897c4393675d1e,0x4c844d6f5e9a3e1686712eb1d6897c4393675d1e,0,3900000,2024-03-21 16:51:51
0xaceb2f9b7a7bca1540e0bc301eed23e516db219986771bd52589ee701b0a3609,0x010036aff060c410ca2b6a0025b3edba00003b82600065fc7891686801232902,EXECUTED,,0x1fcdeb8477ecff3d2f6ca54c9b5653b2fad00ae0,0x1fcdeb8477ecff3d2f6ca54c9b5653b2fad00ae0,0,3900000,2024-03-21 16:51:48
0x053993ede96fda65bbbf5691a04f69b7837e1e8464ce8641afd31ce7f4c528a6,0x0100029ddc60c410ca2b32c85b3e2e2700003b82600065fc7909686801026602,DIRECT-SWAP,0x17c8bc8a74f4994ebc95fbeac33a7b9655f8b386,0x17c8bc8a74f4994ebc95fbeac33a7b9655f8b386,0x17c8bc8a74f4994ebc95fbeac33a7b9655f8b386,0,3900000,2024-03-21 16:51:38
0x5a5d776db4808135e6f5f04cdf31ab8b2ae3e5b5905f7920d410b23af238ce30,0x010000018696c800000000005ba1ab3700000000f00065fc7a826868f302caf2,DIRECT-SWAP,0x3506d8c4f463e9bd9908e51b82d07670c074a3d6,0x3506d8c4f463e9bd9908e51b82d07670c074a3d6,0x3506d8c4f463e9bd9908e51b82d07670c074a3d6,0,240,2024-03-21 16:51:25
0xf3c5f9d86e843edb3a1141c4467481eafaf552994f17e13226080dd3d2f3b863,0x01000000454cc000000000006751697a000000009e0065fc7a176868f302caf2,DIRECT-SWAP,0x1b1234f8b43757fcc747117995f538c3e46f5b7f,0x1b1234f8b43757fcc747117995f538c3e46f5b7f,0x1b1234f8b43757fcc747117995f538c3e46f5b7f,0,158,2024-03-21 16:51:22
0x43fec9710d5b4ee26e2b19adc819a4db66121ed1e4bc6ec7fdbaccfb79fd2fd0,0x01000be5ce90800000000000f36b6305000005cada0065fc7a7c232809032401,DIRECT-SWAP,0x9d7a0af8b784ea0f6a9fa3c47e5b6cde170ac15a,0x9d7a0af8b784ea0f6a9fa3c47e5b6cde170ac15a,0x9d7a0af8b784ea0f6a9fa3c47e5b6cde170ac15a,500000,379610,2024-03-21 16:51:12
0x9b1131c65801c307034166f84a4b16023a4ab30125147c9f75f767b166c782b5,0x01000be29a40c410ca324df3dd00326c00003b82600065fc7a66686801232902,DIRECT-SWAP,0x23d55d51f26838aa0c908de1f9efdcc30cace76f,0x23d55d51f26838aa0c908de1f9efdcc30cace76f,0x23d55d51f26838aa0c908de1f9efdcc30cace76f,0,3900000,2024-03-21 16:51:09
0xc90021fd1c39d4861d79e04e7012cd22e6d2cc3c34811fe3c5f0c4dadde76e0d,0x010000001159d8000000000003eb164700000000920065fc7dd26868f302caf2,POSTED,0x181438d2a96895c0fc3c1dd276c407ffeab8ab7e,0xfc99f58a8974a4bc36e60e2d490bb8d72899ee9f,0xaedf670c34277ce7cb95d765abfb6cf32738b027,0,146,2024-03-21 16:51:04
0xb9a155bd7d2a563105df056720cf99a43a411120bca359bfedaca7475f3fcf3b,0x0100000186a0c80000000000dbc2877600000000f00065fc7a796868f302caf2,DIRECT-SWAP,0x69ab0aeb6147e78f950d7b1cfdefcd96ef2da96c,0x69ab0aeb6147e78f950d7b1cfdefcd96ef2da96c,0x69ab0aeb6147e78f950d7b1cfdefcd96ef2da96c,0,240,2024-03-21 16:50:55
0x271cd94392fc5e135ec39a0c633e65f2af35c753d0f8399421b128e8fbc4469b,0x010000002c47c800000000007319ca1400000000970065fc79df6868f302caf2,DIRECT-SWAP,0x3eb210eaa4026f62d027fafaba1fa5592febb06a,0x3eb210eaa4026f62d027fafaba1fa5592febb06a,0x3eb210eaa4026f62d027fafaba1fa5592febb06a,0,151,2024-03-21 16:50:53
0x8f401ac52fb134f6eff8d2de671ac691064cddef8945cdd1473d5a9a4d0252d5,0x010006b623c0c410ca324a8f63abc63e00003b82600065fc7a47686801232902,DIRECT-SWAP,0xb3064d144b26438701debb6ef72dc9262234ff9b,0xb3064d144b26438701debb6ef72dc9262234ff9b,0xb3064d144b26438701debb6ef72dc9262234ff9b,0,3900000,2024-03-21 16:50:42
0x2643e03c85da3fca9270b5656c56e5e53d239ce091098b5b8a579f43c0a8810d,0x0100000027d8c000000000004b96e99d00000000960065fc7a186868f302caf2,DIRECT-SWAP,0xa343d0c237b6bf573abcc728ab259cbd1e8e83b8,0xa343d0c237b6bf573abcc728ab259cbd1e8e83b8,0xa343d0c237b6bf573abcc728ab259cbd1e8e83b8,0,150,2024-03-21 16:50:32
0xbd9c54fa642ffe656795da344b3d4d0c2ae29cfa73dbccb801f663dad78e10f2,0x01000000dc14c0000000000068005d7700000000c40065fc7a586868f302caf2,DIRECT-SWAP,0x164be99f333a37f76407e88ff89c5a9c073dadc4,0x164be99f333a37f76407e88ff89c5a9c073dadc4,0x164be99f333a37f76407e88ff89c5a9c073dadc4,0,196,2024-03-21 16:50:23
0x85f182e47566a79511215367782b6b75b71a9d1d16d6204b4ebbda6bf8ddd541,0x010000018696c80000000000d13188fd00000000f00065fc79fa6868f302caf2,DIRECT-SWAP,0xc40d2091cfee5a2646b587edf587a30b60af77c2,0xc40d2091cfee5a2646b587edf587a30b60af77c2,0xc40d2091cfee5a2646b587edf587a30b60af77c2,0,240,2024-03-21 16:50:06
0xc1f4b01b787fc900918e66308f1dcf4e70cdf21e4bf0c17f3103fa9b96708a8f,0x01012a046b60c410ca327cfc188acd4c00003b82600065fc7a2868680102ca22,DIRECT-SWAP,0x2417e75a1623d7c84528e752eca5834e155ce02f,0x2417e75a1623d7c84528e752eca5834e155ce02f,0x2417e75a1623d7c84528e752eca5834e155ce02f,0,3900000,2024-03-21 16:50:04
0xc23f5bb13fb502d737b1943e5a55c45405e6f80b954ebd40ca704a0cdf40a20e,0x01008915b060cc10ca3272705ea765d200003b82600065fc7a2068680102ca22,DIRECT-SWAP,0x850e45bcc2a01a87bea6e02cb193e813eda6f5ca,0x850e45bcc2a01a87bea6e02cb193e813eda6f5ca,0x850e45bcc2a01a87bea6e02cb193e813eda6f5ca,0,3900000,2024-03-21 16:49:58
0xa913696b33067257dead6d384df4b7f5c3f7927239d08422c7f29bdb705e2466,0x01000005a550c00000000000d5bb420700000001a10065fc7a212329ff2750ff,DIRECT-SWAP,0x8ac65502e3b8093490cda9e350379eb0a16a4540,0x8ac65502e3b8093490cda9e350379eb0a16a4540,0x8ac65502e3b8093490cda9e350379eb0a16a4540,0,417,2024-03-21 16:49:45
0x83b07fb86c7ed16e5ee1d53d0767944af79aa471ff60bdae806120b60a8ec705,0x010000018696c00000000000ca76329200000000f00065fc7a316868f302caf2,DIRECT-SWAP,0x741c74a0789c1fc53ff9c9a7ce1b180cfbe85a5e,0x741c74a0789c1fc53ff9c9a7ce1b180cfbe85a5e,0x741c74a0789c1fc53ff9c9a7ce1b180cfbe85a5e,0,240,2024-03-21 16:49:43
0x5bca7d333a1b436113a7db8c79b06eac73fc88985ac5d9110ba3d666fe4c3e1e,0x010000018696c80000000000d7dca49b00000000f00065fc7a276868f302caf2,DIRECT-SWAP,0xfbc42b6d570e9e9f14a1bf0a39c85ad2b8f03ba5,0xfbc42b6d570e9e9f14a1bf0a39c85ad2b8f03ba5,0xfbc42b6d570e9e9f14a1bf0a39c85ad2b8f03ba5,0,240,2024-03-21 16:49:33
0xbe4a11ece731ce8fe66b75d435dc722292d488e4f9e3ace76057d2299ad7db2c,0x0100069db9c08800000000008f69c9ca00000000000065fc7a0e027d01232909,DIRECT-SWAP,0xc604eaadf98f713646ff108eeeee67c4d47cd9c2,0xc604eaadf98f713646ff108eeeee67c4d47cd9c2,0x9e8897cc0810a9554c1926266e7ba415f07c5bed5d37239f8638e45b355d0bae,500000,0,2024-03-21 16:49:29
0x24a106312cf1efe1bb630ffe29acbd92b4b9dc720aaee32e545613cc373ffc24,0x0100576f1e20cc10ca326f2f6cdb19a500003b82600065fc79f468680103c602,DIRECT-SWAP,0x36a0a0ca8a51e1d43018bf8f374b55c8e0e34f39,0x36a0a0ca8a51e1d43018bf8f374b55c8e0e34f39,0x36a0a0ca8a51e1d43018bf8f374b55c8e0e34f39,0,3900000,2024-03-21 16:49:19
0x63e12cd978baec4bd40b8ad70431d0734effbcd07509a3984c36d407e3ea85f6,0x010000005208800000000000d5035079000000064a0065fc79e7aaaaff003cff,DIRECT-SWAP,0xfa8349a8529e4ad1dbfc2bd039c4262d3bd70643,0xfa8349a8529e4ad1dbfc2bd039c4262d3bd70643,0xfa8349a8529e4ad1dbfc2bd039c4262d3bd70643,500,1610,2024-03-21 16:49:14
0xf9ee4929de7f2feff5e73e2b40463ac6050c66d02f3d0ac0ae69080601374fb0,0x0100a4473e2cc00000000000353534df00000027100065fc7a1323290202ca22,BONDED,0x39d5dfc3e547b2ff27a5a08a803f1ebc0fb92b6e,0x39d5dfc3e547b2ff27a5a08a803f1ebc0fb92b6e,0x39d5dfc3e547b2ff27a5a08a803f1ebc0fb92b6e,0,10000,2024-03-21 16:49:08
0x24b0d4bb1b268cbad329869efda5e1729ab861d3569df7811ce1761807d31584,0x0100000012fdd80000000000051322c200000000920065fc7d776868f302caf2,POSTED,0xc1c14f5f9f0a7e67611b9e93a67994df8fe47683,0xfc99f58a8974a4bc36e60e2d490bb8d72899ee9f,0x4624d1816514292ba303bfc335e5cbad469bec84,0,146,2024-03-21 16:49:05
0x0f683c2b1b5bc98e173a62c8ccf574f214981456ebc708e0bc0d93f091a22b3c,0x0100000022a8980000000000aecab4ce0000000e2e0065fc7d57003cff0263ff,POSTED,0xdbb90bd259a7a7cc134d62eeb90d562a6ca652de,0x91ececc4f2363770c621a8a061a80d67cfeafec7,0x818214388ae95fc67aea8184115729af7213a6a2,500,3630,2024-03-21 16:49:04
0x0fbf6c4a2306f33b6bf671dde2bbb849440bd80bfaefe7cc3e972b719229a2e0,0x010000264939980000000000a06b157100000000000065fc7d8413880203c602,POSTED,0x03347666f54394d9c9c2e84fdc74727ac1ccca89,0x89f423567c2648bb828c3997f60c47b54f57fa6e,0xf956d9fa19656d8e5219fd6fa8ba6cb198094138,500000,0,2024-03-21 16:49:04
0x2f47627608796c87e8abfd8137b9c8449c9e28f8ea32211804d0c9f6510220e9,0x0100029f6300c410ca2b32d2d14c6fc700003b82600065fc790e686801232902,DIRECT-SWAP,0xaaab81eab5390147c02b7b861fd46d984100fe58,0xaaab81eab5390147c02b7b861fd46d984100fe58,0xaaab81eab5390147c02b7b861fd46d984100fe58,0,3900000,2024-03-21 16:48:53
0xc56d1102a579574601cab48ead0df84039c60aed4d89a5333aebf1d0d1e09000,0x01000000296dc80000000000df6b10f400000000970065fc799e6868f302caf2,DIRECT-SWAP,0xa5cb2ea6bed2ef56edfc6321ef8a37ffbe0ad4fe,0xa5cb2ea6bed2ef56edfc6321ef8a37ffbe0ad4fe,0xa5cb2ea6bed2ef56edfc6321ef8a37ffbe0ad4fe,0,151,2024-03-21 16:48:45
0x01a225576a372de95231b3e1fca03c11c0a83c91302d6fd4da0c43bee6e4e2b2,0x01000000298ac80000000000f84b8e3200000000970065fc799e6868f302caf2,DIRECT-SWAP,0x62672cd5fc70e7ff3896a0e40b6394bf4112aed0,0x62672cd5fc70e7ff3896a0e40b6394bf4112aed0,0x62672cd5fc70e7ff3896a0e40b6394bf4112aed0,0,151,2024-03-21 16:48:37
0x760f741595d04e262499665f4ab6f6e12bf7e22990b75db1cb83e87cc735ac36,0x0100000007fec00000000000a0e775a6000000008e0065fc79ec6868f302caf2,DIRECT-SWAP,0xd0df17eb714bf2af33f56ebf5044926060f36150,0xd0df17eb714bf2af33f56ebf5044926060f36150,0xd0df17eb714bf2af33f56ebf5044926060f36150,0,142,2024-03-21 16:48:37
0x0552f1db023e8bf0e08ce57f7a426fd10c91a8dd332809537da705452df09022,0x010000002978c80000000000e2dc1dee00000000970065fc799e6868f302caf2,DIRECT-SWAP,0xfe22bf4bc118c1dcd50b3987f66171adb840c24d,0xfe22bf4bc118c1dcd50b3987f66171adb840c24d,0xfe22bf4bc118c1dcd50b3987f66171adb840c24d,0,151,2024-03-21 16:48:31
0x41ae0c3357dfea3b32c2130b0193200a5fc56bc1dab0f2c15953f34aad598f40,0x010000001ed2c000000000007f93eee500000000310065fc79dd02caf26868f3,DIRECT-SWAP,0x8ce0c2b076fe9a1ea27179d590feb6d374d5e0c1,0x8ce0c2b076fe9a1ea27179d590feb6d374d5e0c1,0x8ce0c2b076fe9a1ea27179d590feb6d374d5e0c1,0,49,2024-03-21 16:48:31
0x0f8462c0f8f9029ad5a6b734106f9b577504675d68a8d3d05fdfa8aa2a45ff18,0x0100000020efc000000000003d2b7c1800000000940065fc79c56868f302caf2,DIRECT-SWAP,0xef5323409964067fec899091685b48458f361d84,0xef5323409964067fec899091685b48458f361d84,0xef5323409964067fec899091685b48458f361d84,0,148,2024-03-21 16:48:30
0xeb69b2198d6f1398e49336b1eb45f1a4d59a2d4361aca6e22f1be9e4140e824a,0x010129f52920cc10ca327cfb5c2d7b0100003b82600065fc79e1686801232902,DIRECT-SWAP,0x742ed89ab919bee8dbddeb63ffd258111ecdd24d,0x742ed89ab919bee8dbddeb63ffd258111ecdd24d,0x742ed89ab919bee8dbddeb63ffd258111ecdd24d,0,3900000,2024-03-21 16:48:24
0xfde8026a653f8378f91accdb065d29049ef178e724bcca257b21637c4169da2e,0x01000000297ec800000000002e9fabcd00000000970065fc799e6868f302caf2,DIRECT-SWAP,0x178185f0f1274b1a43b4e0b5f77d9b9df008f115,0x178185f0f1274b1a43b4e0b5f77d9b9df008f115,0x178185f0f1274b1a43b4e0b5f77d9b9df008f115,0,151,2024-03-21 16:48:24
0x7305f67ae7e2a9cfc7654c54a841745cd7c974b4f4023c605adeb3354bdf5e71,0x010000018696c80000000000b1d81b1a00000000f00065fc79b26868f302caf2,DIRECT-SWAP,0x0992d735d930a224bf4222b6c4a98bf6e4f53a13,0x0992d735d930a224bf4222b6c4a98bf6e4f53a13,0x0992d735d930a224bf4222b6c4a98bf6e4f53a13,0,240,2024-03-21 16:48:21
0x3817055c174a8f6b72e8ac39c42c1d201597791d66b696001b3682bc7b8a149f,0x010000002978c8000000000095adcbb200000000970065fc799e6868f302caf2,DIRECT-SWAP,0xb7fc43dc42d314a20c7b699ef5e03ca19a5d9efe,0xb7fc43dc42d314a20c7b699ef5e03ca19a5d9efe,0xb7fc43dc42d314a20c7b699ef5e03ca19a5d9efe,0,151,2024-03-21 16:48:19
0x20dc461f145993732e7e45a4d59fc49659e3fee32e4bcc1fa7df0ea47102f62c,0x010000002962c80000000000c06117c800000000970065fc799e6868f302caf2,DIRECT-SWAP,0xa03b91f9cd10440edb851c0e56e55e76b7ff8f31,0xa03b91f9cd10440edb851c0e56e55e76b7ff8f31,0xa03b91f9cd10440edb851c0e56e55e76b7ff8f31,0,151,2024-03-21 16:48:11
0x4afaba4b1d43016e001cdf030b35826e94f1c1eeda29071ea266dea4e307b039,0x010000002989c800000000004b7854a300000000970065fc799e6868f302caf2,DIRECT-SWAP,0x403bd66d3f44185828b54d0a2807647ae365921e,0x403bd66d3f44185828b54d0a2807647ae365921e,0x403bd66d3f44185828b54d0a2807647ae365921e,0,151,2024-03-21 16:48:05
0x1aced79ae75c172ba6c198a243eeca72ed90ee2a3c7e3709266d22634f52186e,0x010000002967c80000000000a268b1b700000000970065fc799e6868f302caf2,DIRECT-SWAP,0xbbbd0c9112c16a02f1ebc6fbc52bb4bcdc2fb8ba,0xbbbd0c9112c16a02f1ebc6fbc52bb4bcdc2fb8ba,0xbbbd0c9112c16a02f1ebc6fbc52bb4bcdc2fb8ba,0,151,2024-03-21 16:47:56
0xb14adf9e6e47de800197e66401baa0ef62fe5d0274bdeaec0af3020acaf5a415,0x010000002969c80000000000e6b25f5f00000000970065fc799e6868f302caf2,DIRECT-SWAP,0xc5cb9293e7aee3f1b72d5bb6754feef68ec34dea,0xc5cb9293e7aee3f1b72d5bb6754feef68ec34dea,0xc5cb9293e7aee3f1b72d5bb6754feef68ec34dea,0,151,2024-03-21 16:47:50
0x3250614a84f7c91470c454e37852bf213dac0913740595ffb4f6f5ecbd4ca3e2,0x01000000298fc80000000000098e8e1500000000970065fc799e6868f302caf2,DIRECT-SWAP,0x923b0e773a1eae552b84b2bea8ae9184a05cf930,0x923b0e773a1eae552b84b2bea8ae9184a05cf930,0x923b0e773a1eae552b84b2bea8ae9184a05cf930,0,151,2024-03-21 16:47:32
0xcdd0740b8ed8061003d416c8fc9212268d52cfaddcddea9a4dcce9f14859e961,0x0100000060bec0000000000074024d7600000000a50065fc797a6868f302caf2,DIRECT-SWAP,0x138cbf5af8871ab229c14c03cd6db55d7010c710,0x138cbf5af8871ab229c14c03cd6db55d7010c710,0x138cbf5af8871ab229c14c03cd6db55d7010c710,0,165,2024-03-21 16:47:26
0x7266688b3daf87bd757b56db7a431c9c67e7f29ebe73d801a0de90d50a900c99,0x0100000027cec0000000000083ecb64200000000960065fc796e6868f302caf2,DIRECT-SWAP,0x7dd6dbcde686fb8b19c4637736fdbd28e29b91c1,0x7dd6dbcde686fb8b19c4637736fdbd28e29b91c1,0x7dd6dbcde686fb8b19c4637736fdbd28e29b91c1,0,150,2024-03-21 16:47:25
0x0e9b136b22b601efa050a0af635c2fa1b5d2d77b4aba684ac21e243e2e2e0831,0x0100031926e0cc10ca3235f0f2ec32e600003b82600065fc798868680101f501,DIRECT-SWAP,0x61df130e126b848f46ed2e87afdedc42e78eb354,ZnNiFQagcDRbkebWrv1X7T6YLJBQjMVBQkzhDXf7M3Z,0x050732ad49eec904f5d4380dee29d4c60651a8d9,0,3900000,2024-03-21 16:47:11
0xaeb7f2187e3aac897dbdc8af72d091d2d048f7910c9ad43f2ad8add12b465fcb,0x01000215d39f980000000000bbf4d79400000f42400065fc7d09138801210501,POSTED,0x5ff08f2ff6e2b2ab978a23ef89cd093e990d7bd0,0x5965851f21dae82ea7c62f87fb7c57172e9f2add,0xf956d9fa19656d8e5219fd6fa8ba6cb198094138,500000,1000000,2024-03-21 16:47:03
0xa752a999e627c2fc5baa54de57164f92c09896101aaf06a4531540a1402e2a86,0x01012a046b60cc10ca327cfcbe58ab1a00003b82600065fc798b686801232902,DIRECT-SWAP,0x742ed89ab919bee8dbddeb63ffd258111ecdd24d,0x742ed89ab919bee8dbddeb63ffd258111ecdd24d,0x742ed89ab919bee8dbddeb63ffd258111ecdd24d,0,3900000,2024-03-21 16:46:58
0x8a513cfedb4e57df3ecb57ca9c305c5a454d7911ded8d232247aabf7dae443cc,0x0100000186a0c0000000000010eb6ba800000000f00065fc798c6868f302caf2,DIRECT-SWAP,0x741c74a0789c1fc53ff9c9a7ce1b180cfbe85a5e,0x741c74a0789c1fc53ff9c9a7ce1b180cfbe85a5e,0x741c74a0789c1fc53ff9c9a7ce1b180cfbe85a5e,0,240,2024-03-21 16:46:57
0x592640abdfe0f473719b15156273bf6b46a85cc62a95235fdf214c43efe77738,0x0100000186a0c80000000000ace8d33700000000f00065fc796a6868f302caf2,DIRECT-SWAP,0x69ab0aeb6147e78f950d7b1cfdefcd96ef2da96c,0x69ab0aeb6147e78f950d7b1cfdefcd96ef2da96c,0x69ab0aeb6147e78f950d7b1cfdefcd96ef2da96c,0,240,2024-03-21 16:46:56
0x7f1bd182c5d80ef90c94928c89ab70fce68f576c1647781f71abe4d298bd902f,0x010002aea540c410ca323336c30cfa0d00003b82600065fc797068680102ca22,DIRECT-SWAP,0x755d54679c001afdf6bfda00807a2f131c356f05,0x755d54679c001afdf6bfda00807a2f131c356f05,0x755d54679c001afdf6bfda00807a2f131c356f05,0,3900000,2024-03-21 16:46:55
0xe31d765227903780501f62921b8abb4ad87ba952323c44b9cfa28dfe4afafa84,0x0100000186a0c800000000006382f06a00000000f00065fc797b6868f302caf2,DIRECT-SWAP,0x82ab73a884f50c875961fc75a64713ac5e51e7b9,0x82ab73a884f50c875961fc75a64713ac5e51e7b9,0x82ab73a884f50c875961fc75a64713ac5e51e7b9,0,240,2024-03-21 16:46:45
0x07262f1b24eb04ba0d7d4ffe2c82e4bf83b64e406c1452c5ddc2618dd71e87b6,0x010000018696c800000000003009db3300000000f00065fc795f6868f302caf2,DIRECT-SWAP,0x75d850413c0ae12475c016b013c094519aa82bfb,0x75d850413c0ae12475c016b013c094519aa82bfb,0x75d850413c0ae12475c016b013c094519aa82bfb,0,240,2024-03-21 16:46:41
0xbe47d2fa7f74842a898b16a622c2484cd960bab80c0cfc0b4220308da2de7327,0x010002b6976d8800000000001920b9a70000015f900065fc796202ca22232902,DIRECT-SWAP,0x7037c3521616ca33f3362cc4a8ef29dc172cc392,0x7037c3521616ca33f3362cc4a8ef29dc172cc392,0x7037c3521616ca33f3362cc4a8ef29dc172cc392,500000,90000,2024-03-21 16:46:32
0x4e8b4f73a30e8076fe13e7eae28b58e7f8cbd5a219e21ac83ee9de3f92bc9522,0x0100000027cec0000000000093c20abc00000000960065fc79656868f302caf2,DIRECT-SWAP,0x4eb5ccebe8f8138a3ff369626ada5145a73e0991,0x4eb5ccebe8f8138a3ff369626ada5145a73e0991,0x4eb5ccebe8f8138a3ff369626ada5145a73e0991,0,150,2024-03-21 16:46:26
0x34a9241e4e0baeedb6cfd9623b712e02bd7c645561495452c86a5c166c0b7dcb,0x0100942495ef9800000000008b1bce1c0000bd9f780065fc7cfa031001232909,POSTED,0xc9c5571cfaa2b5541472f27c551d5778bb64587d,0xfc99f58a8974a4bc36e60e2d490bb8d72899ee9f,0xa043a95275d91fae83a609d46b10eae7822ccd939f05b088fd88323e7c13c3d3,1242712,12427128,2024-03-21 16:46:22
0x139c8383948e8a4c28d6fff2cc02c7a9700e7d9ea3ed19983c5671928dd602eb,0x010011c197e0cc10ca3251cc77460d6b00003b82600065fc7957686801232909,DIRECT-SWAP,0x2ed3178ab0566b81cae5b504f1a38bc5d18d719c,0x2ed3178ab0566b81cae5b504f1a38bc5d18d719c,0x2ed3178ab0566b81cae5b504f1a38bc5d18d719c,0,3900000,2024-03-21 16:46:22
0x243a871d102692740b86c1133815ccfde9f5f065947a23b88afb507c2f802124,0x010029b619c0c410ca32617f742441ce00003b82600065fc792b68680100cc22,DIRECT-SWAP,0xd159786382777f91c25a3cef1249b9b7bb4a0e45,0xd159786382777f91c25a3cef1249b9b7bb4a0e45,0xd159786382777f91c25a3cef1249b9b7bb4a0e45,0,3900000,2024-03-21 16:46:06
0x485ff1108c6fedbb4513a00c9b0481e92ecb37ad0d2e87e871ad4f4bae0e8841,0x01000b490992980000000000d7512a4c00000f42400065fc7cd9138801210501,POSTED,0x2e2f3daa12fc4c4f7575adf40235f548285ac815,0x5965851f21dae82ea7c62f87fb7c57172e9f2add,0xf956d9fa19656d8e5219fd6fa8ba6cb198094138,500000,1000000,2024-03-21 16:46:06
0x8ad6b7b85bc14447400fec9dbfc495045bccb9dddffde65796e90ee3c0487d62,0x0100000182b8c800000000001253bc6e00000000ef0065fc79396868f302caf2,DIRECT-SWAP,0xc6c2263f23db31e6b8223ef8321c0406562f35dd,0xc6c2263f23db31e6b8223ef8321c0406562f35dd,0xc6c2263f23db31e6b8223ef8321c0406562f35dd,0,239,2024-03-21 16:45:57
0xeb900bfdb5f7ee35220ddbdd9a33fd8099658b8d99cf64a674c0fdf2b22f1d5e,0x01012a05f20098000000000088d19b4400017d78400065fc7cde031001232909,POSTED,0xfae28ca90456b17ca37c3c62bcc4b99e534750d1,0xfc99f58a8974a4bc36e60e2d490bb8d72899ee9f,0xa043a95275d91fae83a609d46b10eae7822ccd939f05b088fd88323e7c13c3d3,2500000,25000000,2024-03-21 16:45:54
0x76a3c11ce23d117e128738617ff9c845a74b4f75247c96257e375371ffc4b6f9,0x0100000027cec00000000000bccf707a00000000960065fc791e6868f302caf2,DIRECT-SWAP,0xdb0cca6574123f040726a4862ea997d64283e6bd,0xdb0cca6574123f040726a4862ea997d64283e6bd,0xdb0cca6574123f040726a4862ea997d64283e6bd,0,150,2024-03-21 16:45:48
0xe31e14690003bb98fb95bce14ec5aaf23fa59b9bb291be1d800206354cfd4f24,0x0100000027cec000000000006de8a15e00000000960065fc793b6868f302caf2,DIRECT-SWAP,0xa2b8eca6f409cb6427b9352861c204fee9c69ea4,0xa2b8eca6f409cb6427b9352861c204fee9c69ea4,0xa2b8eca6f409cb6427b9352861c204fee9c69ea4,0,150,2024-03-21 16:45:42
0x845a5a3c5db960870af7b953e0ca7010333d7d0bd5f3a0ba101644e084b7fda6,0x010000018696c800000000006d74965600000000f00065fc78e36868f302caf2,DIRECT-SWAP,0xa09ad1e4d29e75761097e5b0d55bdff07c28d605,0xa09ad1e4d29e75761097e5b0d55bdff07c28d605,0xa09ad1e4d29e75761097e5b0d55bdff07c28d605,0,240,2024-03-21 16:45:40
0xb2157b14958d88e269940d6d0d15cbbe95770bb2c3e41296c92266e7b699a232,0x01002887fa00c410ca3260b96a493f2700003b82600065fc792f686801026602,DIRECT-SWAP,0x1a53956761f5843ad56bb0e617640cfdcb5c4144,0x1a53956761f5843ad56bb0e617640cfdcb5c4144,0x1a53956761f5843ad56bb0e617640cfdcb5c4144,0,3900000,2024-03-21 16:45:40
0x58d9eb7820d829e2428c03d8227b969acec31ee7d2e57b1e279aabb7952d5b3e,0x01012a05f2009800000000009f0e3cf300017d78400065fc7cd0031001232909,POSTED,0xb7a35f37ef9f7fafa3b81eea7caab003ca68050a,0xfc99f58a8974a4bc36e60e2d490bb8d72899ee9f,0xa043a95275d91fae83a609d46b10eae7822ccd939f05b088fd88323e7c13c3d3,2500000,25000000,2024-03-21 16:45:40
0x31a3b88c1d3006f0773e72dc6a3513a6b75e6cbab7ca107981b8b0c77e9b551f,0x01000000298cc80000000000edcd471600000000970065fc784e6868f302caf2,DIRECT-SWAP,0x2865e7df39ce8796f1f815c6818166a56f675948,0x2865e7df39ce8796f1f815c6818166a56f675948,0x2865e7df39ce8796f1f815c6818166a56f675948,0,151,2024-03-21 16:45:29
