,defillamaId,name,disabled,displayName,module,category,logo,change_1d,change_7d,change_1m,change_7dover7d,change_30dover30d,total24h,total48hto24h,total7d,total30d,total14dto7d,total60dto30d,total1y,average1y,totalAllTime,breakdown24h,chains,protocolType,methodologyURL,methodology,latestFetchIsOk,versionKey,dailyVolume,totalVolume7d,totalVolume30d,parentProtocol
350,2598,Surfswap Stable AMM,False,Surfswap Stable AMM,surfswap,Dexes,https://icons.llamao.fi/icons/protocols/surfswap-stable-amm.png,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447.3577868207519,177305.94669289375,13638.918976376437,385456.8624748054,{'kava': {'stable-amm': 0}},['Kava'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/surfswap,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,stable-amm,0.0,0.0,0.0,parent#surfswap
351,3827,Sushi Aptos,False,Sushi Aptos,sushi-aptos,Dexes,https://icons.llamao.fi/icons/protocols/sushi-aptos.jpg,61.23,-39.9,,163.66,0.0,729727.0,452614.0,10790623.0,14883312.0,4092689.0,0.0,0.0,0.0,,{'aptos': {'sushi-aptos': 729727}},['Aptos'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/sushi-aptos,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,729727.0,1214184.0,,parent#sushi
352,119,SushiSwap,False,SushiSwap,sushiswap,Dexes,https://icons.llamao.fi/icons/protocols/sushiswap.png,,,,,,,,,,,,,,259353717796.0,,"['Ethereum', 'BSC', 'Polygon', 'Arbitrum', 'Celo', 'Avalanche', 'Harmony', 'Gnosis', 'Boba', 'Fuse', 'Fantom']",protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/sushiswap,"{'UserFees': 'Users pay a 0.3% fee on each trade', 'Fees': 'SushiSwap charges a flat 0.3% fee', 'Revenue': 'A 0.05% of each trade goes to treasury', 'ProtocolRevenue': 'Treasury receives a share of the fees', 'HoldersRevenue': 'None', 'SupplySideRevenue': 'Liquidity providers get 5/6 of all trades in their pools'}",True,classic,,,,parent#sushi
353,2152,Sushi Trident,False,Sushi Trident,sushiswap,Dexes,https://icons.llamao.fi/icons/protocols/sushi-trident.png,,,,,,,,,,,,,,146023596.0,,"['Polygon', 'Optimism', 'Metis', 'Bittorrent', 'Arbitrum', 'BSC', 'Avalanche']",protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/sushiswap,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,trident,,,,parent#sushi
354,2776,SushiSwap V3,False,SushiSwap V3,sushiswap,Dexes,https://icons.llamao.fi/icons/protocols/sushiswap.png,,,,,,,,,,,,,,1238815036.0,,"['Arbitrum Nova', 'Arbitrum', 'Avalanche', 'BSC', 'Boba', 'Ethereum', 'Fantom', 'Fuse', 'Gnosis', 'Optimism', 'Polygon', 'Polygon zkEVM', 'ThunderCore', 'Base']",protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/sushiswap,"{'UserFees': 'Users pay between 0.01% to 1% fee', 'Fees': 'Each pool charge between 0.01% to 1% fee', 'Revenue': '0 to 1/4 of the fee goes to treasury', 'ProtocolRevenue': 'Treasury receives a share of the fees', 'HoldersRevenue': 'None', 'SupplySideRevenue': 'Liquidity providers get most of the fees of all trades in their pools'}",True,v3,,,,parent#sushi
355,2104,Swaap V1,False,Swaap V1,swaap,Dexes,https://icons.llamao.fi/icons/protocols/swaap-v1.jpg,,,,,,,,,,,,,,6568050.0,,['Polygon'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/swaap,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,v1,,,,parent#swaap
356,3218,Swaap V2,False,Swaap V2,swaap,Dexes,https://icons.llamao.fi/icons/protocols/swaap-v2.jpg,,,,,,,,,,,,,,192090327.0,,"['Ethereum', 'Polygon', 'Arbitrum']",protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/swaap,"Comparing total volume of the current day with the total volume of the previous day, using TheGraph.",True,v2,,,,parent#swaap
357,3328,SwapBased AMM,False,SwapBased AMM,swapbased,Dexes,https://icons.llamao.fi/icons/protocols/swapbased-amm.jpg,-24.27,-29.54,-56.31,-80.03,-7.57,25043.0,33067.0,417371.0,3204863.0,2089982.0,3467258.4582481775,0.0,0.0,42485293.0,{'base': {'v2': 25043}},['Base'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/swapbased,"{'UserFees': 'User pays 0.30% fees on each swap.', 'Fees': 'All fees comes from the user.', 'Revenue': 'All revenue generated comes from user fees.', 'ProtocolRevenue': 'Treasury receives 0.05% of each swap.', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'LPs receive 0.25% of each swap.'}",True,v2,25043.0,35542.0,57320.0,parent#swapbased
358,3409,SwapBased Concentrated Liquidity,False,SwapBased Concentrated Liquidity,swapbased,Dexes,https://icons.llamao.fi/icons/protocols/swapbased-concentrated-liquidity.png,-39.53,-0.78,156.21,25.87,2.62,160561.0,265501.0,2909216.0,7576443.0,2311301.0,7382891.306976931,0.0,0.0,67029601.0,{'base': {'v3': 160561}},['Base'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/swapbased,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,v3,160561.0,161823.0,62667.0,parent#swapbased
359,2731,Swapline,False,Swapline,swapline,Dexes,https://icons.llamao.fi/icons/protocols/swapline.png,-9.47,-40.26,-25.33,-20.4,44.49,94581.0,104479.0,1490022.0,6653380.0,1871833.0,4604628.381191235,0.0,0.0,7781208.0,"{'fantom': {'swapline': 4024}, 'optimism': {'swapline': 1784}, 'arbitrum': {'swapline': 0}, 'shimmer_evm': {'swapline': 88773}}","['Fantom', 'Optimism', 'Arbitrum', 'ShimmerEVM']",protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/swapline,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,94581.0,158308.0,126670.0,
360,1660,Swappi,False,Swappi,swappi,Dexes,https://icons.llamao.fi/icons/protocols/swappi.png,-15.09,-72.2,178.62,8.61,-39.21,687818.0,810032.0,9832958.0,26487845.0,9053596.0,43571203.40389456,348860679.53349,26835436.88719154,641776302.0,{'conflux': {'swappi': 687818}},['Conflux'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/swappi,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,687818.0,2473856.0,246865.0,
361,292,Swapr V2,False,Swapr V2,swapr,Dexes,https://icons.llamao.fi/icons/protocols/swapr-v2.jpg,-40.68,-84.04,71.55,-25.5,140.06,17296.0,29158.0,328735.0,1236915.0,441230.0,515249.54758802964,14426531.059741428,1109733.1584416488,389480234.0,"{'ethereum': {'swapr': 0}, 'arbitrum': {'swapr': 3867}, 'xdai': {'swapr': 13429}}","['Ethereum', 'Arbitrum', 'Gnosis']",protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/swapr,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,17296.0,108354.0,10082.0,parent#swapr
362,3716,Swapsicle V2,False,Swapsicle V2,swapsicle-v2,Dexes,https://icons.llamao.fi/icons/protocols/swapsicle-v2.jpg,-0.89,-56.84,108.53,-37.71,144.22,233096.0,235183.0,2727916.0,14102417.0,4379220.0,5774490.0,0.0,0.0,6128231.0,"{'mantle': {'swapsicle-v2': 31460}, 'telos': {'swapsicle-v2': 201636}}","['Mantle', 'Telos']",protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/swapsicle-v2,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,233096.0,540120.0,111779.0,parent#swapsicle
363,528,Symmetric,False,Symmetric,symmetric,Dexes,https://icons.llamao.fi/icons/protocols/symmetric.png,-5.21,-27.86,,-60.03,0.0,48261.0,50913.0,445716.0,1973911.0,1115028.0,0.0,0.0,0.0,,"{'xdai': {'v2': 914}, 'celo': {'v2': 393}, 'telos': {'v2': 46954}}","['Gnosis', 'Celo', 'Telos']",protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/symmetric,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,v2,48261.0,66899.0,,
364,2728,SyncSwap,False,SyncSwap,syncswap,Dexes,https://icons.llamao.fi/icons/protocols/syncswap.png,-56.53,-46.7,,20.35,153.34,11930604.0,27443652.0,171094104.0,313262417.0,142168313.0,123651617.54251814,0.0,0.0,5798915021.0,{'era': {'syncswap': 11930604}},['zkSync Era'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/syncswap,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,11930604.0,22384789.0,0.0,
365,731,Synthetify,False,Synthetify,synthetify,Synthetics,https://icons.llamao.fi/icons/protocols/synthetify.png,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5745.0,{'solana': {'synthetify': 0}},['Solana'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/synthetify,"{'UserFees': 'Fees paid by users', 'Fees': 'Fees paid by users', 'Revenue': 'Fees paid by users', 'ProtocolRevenue': 'Percentage of fees going to treasury', 'SupplySideRevenue': 'LPs revenue'}",True,,0.0,0.0,0.0,
366,2401,Syrup Finance,True,Syrup Finance,syrup-finance,Derivatives,https://icons.llamao.fi/icons/protocols/syrup-finance.png,,,,,,,,,,,,,,759747.0,,['BSC'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/syrup-finance,"{'UserFees': 'Fees paid by users', 'Fees': 'Fees paid by users', 'Revenue': 'Treasury and token holders revenue', 'ProtocolRevenue': 'Fees going to treasury', 'HoldersRevenue': 'Fees going to governance token holders', 'SupplySideRevenue': 'LPs revenue'}",True,,,,,
367,3585,TangleSwap,False,TangleSwap,tangleswap,Dexes,https://icons.llamao.fi/icons/protocols/tangleswap.png,-58.05,-81.19,-71.51,29.64,81.1,44189.0,105333.0,1334388.0,3530103.0,1029332.0,1949277.4857178126,0.0,0.0,8983042.0,{'shimmer_evm': {'tangleswap': 44189}},['ShimmerEVM'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/tangleswap,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,44189.0,234896.0,155105.0,
368,2874,Tealswap,False,Tealswap,tealswap,Dexes,https://icons.llamao.fi/icons/protocols/tealswap.jpg,-54.91,398.48,-90.75,-46.36,-8.91,208819.0,463117.0,1264357.0,10739912.0,2357191.0,11790830.754482798,47071940.841084264,3620918.52623725,52990738.0,{'oas': {'tealswap': 208819}},['Oasys'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/tealswap,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,208819.0,41891.0,2256995.0,
369,3561,Tegro,False,Tegro,tegro,Dexes,https://icons.llamao.fi/icons/protocols/tegro.jpg,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49163.51937,0.0,0.0,755443.0,"{'ethereum': {'tegro': 0}, 'polygon': {'tegro': 0}, 'avax': {'tegro': 0}, 'bsc': {'tegro': 0}, 'arbitrum': {'tegro': 0}}","['Ethereum', 'Polygon', 'Avalanche', 'BSC', 'Arbitrum']",protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/tegro,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,0.0,0.0,0.0,
370,2178,TempleDAO Trade,False,TempleDAO Trade,templedao-trade,Dexes,https://icons.llamao.fi/icons/protocols/temple-dao.png,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209860961.0,{'ethereum': {'templedao-trade': 0}},['Ethereum'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/templedao-trade,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,0.0,0.0,0.0,parent#temple-dao
371,491,Terraswap,True,Terraswap,terraswap,Dexes,https://icons.llamao.fi/icons/protocols/terraswap.png,,,,,,,,,,,,,,,,['Terra Classic'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/terraswap,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,,,,
372,1139,Tethys AMM,False,Tethys AMM,tethys-finance,Dexes,https://icons.llamao.fi/icons/protocols/tethys-finance.png,208.56,88.57,492.54,47.8,-38.54,380343.0,123263.0,1743982.0,4588559.0,1179971.0,7466026.26391645,41060160.17296361,3158473.8594587427,1110992424.0,{'metis': {'tethys-finance': 380343}},['Metis'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/tethys-finance,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,380343.0,201696.0,64189.0,parent#tethys-finance
373,2203,Tetu Swap,False,Tetu Swap,tetu,Yield,https://icons.llamao.fi/icons/protocols/tetu.svg,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43949274.0,{'polygon': {'tetu': 0}},['Polygon'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/tetu,"{'UserFees': 'Pays management + performance fees', 'Fees': 'Yield', 'Revenue': 'Management + performance fees', 'ProtocolRevenue': 'Gets management + performance fees', 'SupplySideRevenue': 'Generated yield excluding protocol fees'}",True,,0.0,0.0,0.0,parent#tetu
374,2795,ThalaSwap,False,ThalaSwap,thalaswap,Dexes,https://icons.llamao.fi/icons/protocols/thalaswap.png,2.8,-44.09,155.59,-0.33,90.92,1499750.0,1458935.0,22753257.0,71640384.0,22827614.0,37522986.38628101,0.0,0.0,251980377.0,{'aptos': {'thalaswap': 1499750}},['Aptos'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/thalaswap,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,1499750.0,2682388.0,586790.0,parent#thala-labs
375,2417,Thena V1,False,Thena V1,thena,Dexes,https://icons.llamao.fi/icons/protocols/thena-v1.jpg,-66.55,-62.59,56.52,-11.05,6206.52,539440.0,1612741.0,9090743.0,994346248.0,10219959.0,15766951.572675824,1768575861.641492,136044297.04934534,2442534803.0,{'bsc': {'thena': 539440}},['BSC'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/thena,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,539440.0,1442139.0,344653.0,parent#thena
376,2864,THENA FUSION,False,THENA FUSION,thena-v3,Dexes,https://icons.llamao.fi/icons/protocols/thena-fusion.jpg,-59.61,-41.27,132.09,40.11,165.62,34032785.0,84264570.0,535116297.0,1388730386.0,381916659.0,522823414.0413759,0.0,0.0,4664099956.0,{'bsc': {'thena-v3': 34032785}},['BSC'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/thena-v3,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,34032785.0,57948482.0,14663782.0,parent#thena
377,3878,Thick,False,Thick,thick,Dexes,https://icons.llamao.fi/icons/protocols/thick.png,7.98,202.41,1945.61,207.78,4653.39,3178801.0,2943783.0,22570624.0,37475510.0,7333381.0,788394.6108541116,0.0,0.0,,"{'fantom': {'thick': 3026730}, 'arbitrum': {'thick': 35}, 'base': {'thick': 152036}}","['Fantom', 'Arbitrum', 'Base']",protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/thick,"{'UserFees': 'Users pay trade fees on each swap.', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Protocol receives some % of trade fees.', 'HoldersRevenue': 'Holders benefit from buyback using Protocol fees.', 'SupplySideRevenue': 'User fees minus Protocol fees.'}",True,,3178801.0,1051152.0,155396.0,parent#guru-network-dao
378,412,Thorchain,False,Thorchain,thorswap,Dexes,https://icons.llamao.fi/icons/protocols/thorchain.jpg,-0.91,160.08,98.39,79.72,69.5,404632688.0,408366524.0,2701816390.0,6244526023.0,1503319349.0,3684127870.7407837,28794019147.533432,2214924549.8102627,29354838772.0,{'thorchain': {'thorswap': 404632688}},['Thorchain'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/thorswap,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,404632688.0,155580676.0,203963075.0,
379,3382,Throne V3,False,Throne V3,throne-v3,Dexes,https://icons.llamao.fi/icons/protocols/throne-v3.jpg,,,,-99.29,323.67,0.0,0.0,3.0,500.0,422.0,118.01605244659015,0.0,0.0,23870877.0,{'base': {'throne-v3': 0}},['Base'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/throne-v3,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,0.0,1.0,14.0,parent#throne
380,680,Tinyman,False,Tinyman,tinyman,Dexes,https://icons.llamao.fi/icons/protocols/tinyman.jpg,31.79,-15.57,196.87,55.37,69.46,1226798.0,930876.0,11084035.0,26456869.0,7133778.0,15612661.65023765,179801532.92552274,13830887.148117136,,{'algorand': {'tinyman': 1226798}},['Algorand'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/tinyman,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,1226798.0,1452955.0,413251.0,
381,2102,Titano Swych,False,Titano Swych,titano-swych,Dexes,https://icons.llamao.fi/icons/protocols/titano-swych.jpg,-99.13,-38.04,69.39,718.58,1687.6,7409.0,854827.0,954577.0,1367335.0,116614.0,76489.85055402387,9861869.71093712,758605.3623797786,54768633.0,{'bsc': {'titano-swych': 7409}},['BSC'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/titano-swych,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,7409.0,11958.0,4374.0,
382,405,Tokenlon,False,Tokenlon,tokenlon,Dexes,https://icons.llamao.fi/icons/protocols/tokenlon.jpg,-56.68,20.82,-67.68,72.16,54.87,5259008.0,12140401.0,134807141.0,413084084.0,78303319.0,266732048.0,4011720848.757952,308593911.4429195,,{'ethereum': {'tokenlon': 5259008}},['Ethereum'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/tokenlon,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,tokenlon,5259008.0,4352842.0,16274090.0,
383,2129,Tomb Swap,False,Tomb Swap,tomb-swap,Dexes,https://icons.llamao.fi/icons/protocols/tomb-finance.jpg,39.44,-51.1,620.94,4.44,-38.82,70191.0,50339.0,568278.0,1613796.0,544095.0,2637736.6887800507,28212551.803845998,2170196.2926035384,2102666931.8519526,{'fantom': {'tomb-swap': 70191}},['Fantom'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/tomb-swap,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,70191.0,143540.0,9736.0,parent#tomb-finance
384,468,Trader Joe DEX,False,Trader Joe DEX,traderjoe,Dexes,https://icons.llamao.fi/icons/protocols/trader-joe.png,-63.07,-61.81,-23.0,56.65,87.59,15311413.0,41465634.0,238065959.0,587213415.0,151976712.0,313030547.1236913,2754076843.659966,211852064.89692032,80788101727.0,"{'avax': {'v1': 15271399}, 'bsc': {'v1': 1037}, 'arbitrum': {'v1': 38977}}","['Avalanche', 'BSC', 'Arbitrum']",protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/traderjoe,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,v1,15311413.0,40097232.0,19883898.0,parent#trader-joe
385,2393,Joe V2,False,Joe V2,traderjoe,Dexes,https://icons.llamao.fi/icons/protocols/joe-v2.jpg,133.09,-99.55,-98.58,-3.29,27.94,212578.0,91201.0,293928206.0,1111703183.0,303942569.0,868899762.6921432,9560507191.133919,735423630.0872242,4263345283.0,{'avax': {'v2': 212578}},"['Avalanche', 'Arbitrum', 'BSC']",protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/traderjoe,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,v2,212578.0,47436896.0,14954838.0,parent#trader-joe
386,784,Trisolaris,False,Trisolaris,trisolaris,Dexes,https://icons.llamao.fi/icons/protocols/trisolaris.jpg,-21.12,-3.97,181.67,59.99,77.27,657851.0,833964.0,5568993.0,12706997.0,3480844.0,7168005.651689105,0.0,0.0,,{'aurora': {'trisolaris': 657851}},['Aurora'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/trisolaris,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,657851.0,685039.0,233556.0,
